PlanetID,HDName,Spec,d_pc,L_sol,M_sol,Rp_Rearth,sma_AU,P_yr,ecc,inc_rad,aop_rad,pan_rad,epp_yr,Mp_Mearth,albedo,HZ
HD 4391_17,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.593,1.640,2.121,0.172,0.915,1.064,6.133,2033.551,0.215,0.237,False
HD 4391_18,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.863,3.477,6.550,0.075,1.494,3.884,0.106,2034.822,0.990,0.377,False
HD 4391_19,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.570,0.479,0.335,0.056,1.390,4.760,3.892,2034.814,0.115,0.343,False
HD 4391_20,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.448,0.150,0.059,0.045,1.010,5.371,0.731,2034.975,3.404,0.432,False
HD 4391_21,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,3.385,4.270,8.913,0.017,0.803,2.002,5.720,2032.869,29.871,0.274,False
HD 4391_22,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.941,0.155,0.062,0.063,1.031,0.213,5.877,2034.968,0.811,0.342,False
HD 4391_23,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.648,3.765,7.380,0.006,1.207,3.820,1.904,2033.397,0.079,0.400,False
HD 4391_24,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.778,1.828,2.497,0.089,1.520,1.419,5.201,2033.591,0.361,0.347,False
HD 4391_25,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.363,3.895,7.766,0.080,0.667,4.907,3.960,2033.843,1.746,0.373,False
HD 4391_26,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.358,1.590,2.025,0.103,1.050,4.272,0.631,2034.179,2.825,0.404,False
HD 4391_27,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.727,3.132,5.600,0.045,1.002,4.858,3.787,2032.142,0.374,0.344,False
HD 4391_28,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.961,2.456,3.888,0.115,1.083,6.079,6.133,2034.877,4.531,0.417,False
HD 4391_29,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.572,1.405,1.682,0.053,1.302,3.673,1.936,2033.973,0.061,0.317,True
HD 4391_30,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.511,0.791,0.710,0.181,1.291,5.682,0.007,2034.467,3.637,0.382,False
HD 4391_31,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.034,0.097,0.030,0.093,1.507,4.033,6.137,2034.971,0.811,0.413,False
HD 4391_32,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.610,0.484,0.340,0.014,0.785,1.142,2.601,2034.931,0.174,0.400,False
HD 4391_33,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.545,4.176,8.620,0.017,1.295,5.022,2.708,2033.201,4.068,0.463,False
HD 4391_34,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.671,0.543,0.404,0.046,1.268,4.359,4.477,2034.877,2.920,0.329,False
HD 4391_35,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.062,2.653,4.364,0.032,0.114,6.145,3.797,2031.112,0.825,0.298,False
HD 4391_36,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,2.167,1.332,1.552,0.042,1.175,1.530,1.897,2034.368,2.860,0.317,True
HD 4391_37,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.210,0.630,0.505,0.046,1.035,2.093,0.628,2034.848,3.239,0.400,False
HD 4391_38,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.802,4.526,9.728,0.119,1.174,5.162,5.198,2027.790,0.811,0.392,False
HD 4391_39,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,3.055,0.140,0.053,0.021,1.276,0.395,3.037,2034.998,11.371,0.150,False
HD 4391_40,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,2.990,1.674,2.187,0.081,1.565,3.979,4.225,2033.800,4.275,0.372,False
HD 4391_41,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.579,1.138,1.226,0.107,0.545,3.364,5.407,2034.448,0.117,0.311,True
HD 4391_42,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,3.003,0.175,0.074,0.024,1.078,1.061,0.111,2034.954,12.151,0.488,False
HD 4391_43,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,2.066,0.402,0.258,0.021,0.767,1.037,5.400,2034.812,8.867,0.405,False
HD 4391_44,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.590,2.290,3.500,0.097,0.289,5.091,4.724,2033.863,0.099,0.306,False
HD 4391_45,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,1.233,0.217,0.102,0.062,1.568,0.097,5.949,2034.935,0.867,0.425,False
HD 4391_46,HD 4391,G5V Fe-0.8 CH-1,15.049,0.923,0.980,0.524,2.989,5.220,0.082,0.830,4.693,1.468,2032.263,0.163,0.510,False
HD 4628_0,HD 4628,K2V,7.435,0.300,0.780,0.929,0.871,0.920,0.141,1.017,4.606,2.944,2034.873,0.885,0.385,False
HD 4628_1,HD 4628,K2V,7.435,0.300,0.780,1.488,4.029,9.158,0.054,1.359,0.959,5.513,2032.082,2.494,0.396,False
HD 4628_2,HD 4628,K2V,7.435,0.300,0.780,1.050,1.902,2.971,0.018,1.568,2.542,0.477,2032.503,0.458,0.342,False
HD 4628_3,HD 4628,K2V,7.435,0.300,0.780,2.579,0.186,0.091,0.113,0.809,4.053,6.156,2034.914,7.298,0.276,False
HD 4628_4,HD 4628,K2V,7.435,0.300,0.780,1.834,1.119,1.341,0.154,0.785,1.577,0.210,2033.897,7.798,0.337,False
HD 4628_5,HD 4628,K2V,7.435,0.300,0.780,0.594,0.132,0.055,0.082,0.093,4.408,1.308,2035.000,0.347,0.312,False
HD 4628_6,HD 4628,K2V,7.435,0.300,0.780,2.175,0.829,0.855,0.057,1.389,1.468,4.450,2034.514,6.418,0.295,True
HD 4628_7,HD 4628,K2V,7.435,0.300,0.780,0.880,3.584,7.682,0.100,0.738,1.314,0.534,2033.720,0.568,0.453,False
HD 4628_8,HD 4628,K2V,7.435,0.300,0.780,2.933,0.409,0.296,0.090,0.324,0.073,1.647,2034.889,4.136,0.381,False
HD 4628_9,HD 4628,K2V,7.435,0.300,0.780,1.453,3.860,8.588,0.033,0.870,1.771,0.967,2031.325,3.133,0.386,False
HD 4628_10,HD 4628,K2V,7.435,0.300,0.780,0.518,0.190,0.094,0.059,0.272,1.550,4.546,2034.911,0.079,0.352,False
HD 4628_11,HD 4628,K2V,7.435,0.300,0.780,1.895,1.961,3.110,0.090,0.105,4.803,3.638,2033.029,6.471,0.358,False
HD 4628_12,HD 4628,K2V,7.435,0.300,0.780,0.614,3.983,9.001,0.103,0.641,3.580,0.405,2032.591,0.134,0.415,False
HD 4628_13,HD 4628,K2V,7.435,0.300,0.780,2.574,1.905,2.978,0.113,0.038,1.117,2.891,2033.086,4.493,0.365,False
HD 4628_14,HD 4628,K2V,7.435,0.300,0.780,3.019,3.459,7.285,0.060,0.895,3.570,1.310,2028.065,4.365,0.394,False
HD 4628_15,HD 4628,K2V,7.435,0.300,0.780,1.748,4.194,9.726,0.107,1.051,1.417,6.080,2034.425,2.896,0.357,False
HD 4628_16,HD 4628,K2V,7.435,0.300,0.780,1.266,1.842,2.830,0.106,0.409,2.674,0.678,2032.691,1.339,0.350,False
HD 4628_17,HD 4628,K2V,7.435,0.300,0.780,1.449,2.648,4.880,0.024,0.590,5.581,3.758,2033.942,1.739,0.297,False
HD 4628_18,HD 4628,K2V,7.435,0.300,0.780,1.040,0.115,0.044,0.009,1.460,4.519,3.028,2034.993,4.762,0.268,False
HD 4628_19,HD 4628,K2V,7.435,0.300,0.780,0.568,0.934,1.023,0.065,1.263,4.091,3.632,2034.081,0.132,0.354,False
HD 4628_20,HD 4628,K2V,7.435,0.300,0.780,2.888,0.533,0.441,0.092,1.307,1.769,6.010,2034.999,10.337,0.425,True
HD 4628_21,HD 4628,K2V,7.435,0.300,0.780,0.867,2.924,5.663,0.055,0.545,0.783,2.144,2030.803,1.323,0.370,False
HD 4628_22,HD 4628,K2V,7.435,0.300,0.780,0.842,2.030,3.275,0.066,1.335,4.731,4.705,2034.714,3.919,0.303,False
HD 4628_23,HD 4628,K2V,7.435,0.300,0.780,0.681,1.704,2.520,0.071,1.262,3.568,2.812,2033.443,0.273,0.365,False
HD 4628_24,HD 4628,K2V,7.435,0.300,0.780,3.340,3.710,8.090,0.018,1.025,3.913,4.152,2029.977,18.392,0.150,False
HD 4628_25,HD 4628,K2V,7.435,0.300,0.780,2.979,0.176,0.084,0.090,1.495,6.127,2.297,2034.928,7.268,0.370,False
HD 4628_26,HD 4628,K2V,7.435,0.300,0.780,0.899,3.887,8.676,0.070,0.279,2.189,1.427,2027.863,0.575,0.259,False
HD 4628_27,HD 4628,K2V,7.435,0.300,0.780,0.767,0.191,0.095,0.040,1.057,5.031,0.525,2034.935,0.348,0.321,False
HD 4628_28,HD 4628,K2V,7.435,0.300,0.780,2.202,0.686,0.644,0.060,1.379,3.512,0.639,2034.755,6.717,0.387,True
HD 4628_29,HD 4628,K2V,7.435,0.300,0.780,1.028,1.783,2.696,0.213,1.297,1.478,6.028,2034.551,1.385,0.386,False
HD 4628_30,HD 4628,K2V,7.435,0.300,0.780,3.156,0.671,0.622,0.144,0.647,0.332,4.954,2034.605,7.451,0.309,True
HD 4628_31,HD 4628,K2V,7.435,0.300,0.780,2.715,2.057,3.341,0.147,0.884,3.871,1.539,2033.340,4.645,0.375,False
HD 4628_32,HD 4628,K2V,7.435,0.300,0.780,1.998,2.605,4.760,0.084,1.088,1.870,3.325,2034.629,4.606,0.418,False
HD 4628_33,HD 4628,K2V,7.435,0.300,0.780,0.574,2.954,5.748,0.060,1.233,4.370,4.488,2029.507,0.094,0.406,False
HD 4628_34,HD 4628,K2V,7.435,0.300,0.780,1.773,0.309,0.195,0.055,0.449,4.403,2.215,2034.939,4.862,0.362,False
HD 4628_35,HD 4628,K2V,7.435,0.300,0.780,3.301,0.314,0.199,0.009,0.688,2.862,2.765,2035.000,16.650,0.186,False
HD 4628_36,HD 4628,K2V,7.435,0.300,0.780,0.939,0.135,0.056,0.117,0.770,3.370,4.514,2034.949,0.900,0.344,False
HD 4628_37,HD 4628,K2V,7.435,0.300,0.780,2.599,1.165,1.423,0.027,1.109,3.937,1.429,2034.179,9.959,0.336,False
HD 4614 A_0,HD 4614 A,F9V,5.010,1.252,1.140,3.026,3.084,5.072,0.078,0.619,5.015,4.017,2033.712,17.355,0.325,False
HD 4614 A_1,HD 4614 A,F9V,5.010,1.252,1.140,0.832,3.796,6.927,0.102,1.397,5.959,3.590,2028.855,0.561,0.390,False
HD 4614 A_2,HD 4614 A,F9V,5.010,1.252,1.140,0.974,0.639,0.479,0.070,0.794,1.102,1.501,2034.565,1.614,0.377,False
HD 4614 A_3,HD 4614 A,F9V,5.010,1.252,1.140,0.565,0.926,0.834,0.050,1.092,1.731,3.260,2034.199,0.121,0.398,True
HD 4614 A_4,HD 4614 A,F9V,5.010,1.252,1.140,0.993,1.169,1.184,0.137,1.500,0.340,3.233,2034.786,0.662,0.374,True
HD 4614 A_5,HD 4614 A,F9V,5.010,1.252,1.140,3.188,0.125,0.041,0.172,1.392,6.214,5.175,2034.990,4.205,0.408,False
HD 4614 A_6,HD 4614 A,F9V,5.010,1.252,1.140,1.744,3.634,6.488,0.072,1.429,4.907,2.724,2030.953,2.813,0.372,False
HD 4614 A_7,HD 4614 A,F9V,5.010,1.252,1.140,1.131,0.750,0.609,0.077,0.902,3.020,2.740,2034.914,1.562,0.406,False
HD 4614 A_8,HD 4614 A,F9V,5.010,1.252,1.140,0.834,0.391,0.229,0.043,1.483,3.616,6.185,2034.980,0.479,0.411,False
HD 4614 A_9,HD 4614 A,F9V,5.010,1.252,1.140,0.926,0.992,0.926,0.104,0.604,3.532,5.620,2034.932,1.198,0.327,True
HD 4614 A_10,HD 4614 A,F9V,5.010,1.252,1.140,1.476,2.513,3.730,0.083,0.632,1.598,1.522,2032.739,2.230,0.277,False
HD 4614 A_11,HD 4614 A,F9V,5.010,1.252,1.140,0.759,3.691,6.640,0.032,1.491,1.165,5.720,2029.657,0.225,0.444,False
HD 4614 A_12,HD 4614 A,F9V,5.010,1.252,1.140,0.637,0.426,0.260,0.078,0.477,1.866,0.867,2034.933,0.696,0.380,False
HD 4614 A_13,HD 4614 A,F9V,5.010,1.252,1.140,1.752,0.338,0.184,0.055,0.287,1.553,5.362,2034.828,2.027,0.281,False
HD 4614 A_14,HD 4614 A,F9V,5.010,1.252,1.140,2.531,4.319,8.408,0.050,1.527,3.503,1.152,2028.342,6.579,0.331,False
HD 4614 A_15,HD 4614 A,F9V,5.010,1.252,1.140,2.717,1.602,1.898,0.077,0.317,1.936,2.674,2034.853,7.002,0.406,True
HD 4614 A_16,HD 4614 A,F9V,5.010,1.252,1.140,2.380,0.840,0.721,0.039,1.288,4.580,6.182,2034.706,6.717,0.353,False
HD 4614 A_17,HD 4614 A,F9V,5.010,1.252,1.140,1.260,0.391,0.229,0.124,0.844,3.568,0.610,2034.984,1.093,0.341,False
HD 4614 A_18,HD 4614 A,F9V,5.010,1.252,1.140,2.126,4.802,9.855,0.044,1.395,3.344,5.277,2025.981,1.614,0.437,False
HD 4614 A_19,HD 4614 A,F9V,5.010,1.252,1.140,2.872,2.569,3.857,0.105,0.614,5.977,3.109,2032.135,4.347,0.315,False
HD 4614 A_20,HD 4614 A,F9V,5.010,1.252,1.140,0.514,0.431,0.265,0.027,0.570,2.026,0.697,2034.818,0.109,0.327,False
HD 4614 A_21,HD 4614 A,F9V,5.010,1.252,1.140,1.008,0.204,0.086,0.102,0.209,3.992,5.985,2034.941,1.139,0.378,False
HD 4614 A_22,HD 4614 A,F9V,5.010,1.252,1.140,0.696,0.391,0.229,0.064,0.122,0.000,3.451,2034.935,0.213,0.387,False
HD 4614 A_23,HD 4614 A,F9V,5.010,1.252,1.140,3.374,0.501,0.332,0.040,1.495,4.630,5.533,2034.690,14.283,0.150,False
HD 4614 A_24,HD 4614 A,F9V,5.010,1.252,1.140,2.893,0.233,0.105,0.157,0.853,3.158,5.461,2034.903,17.070,0.150,False
HD 4614 A_25,HD 4614 A,F9V,5.010,1.252,1.140,2.187,0.458,0.290,0.060,1.294,1.309,0.092,2034.785,2.036,0.392,False
HD 4614 A_26,HD 4614 A,F9V,5.010,1.252,1.140,0.817,0.241,0.111,0.055,1.445,0.009,1.664,2034.948,0.554,0.413,False
HD 4614 A_27,HD 4614 A,F9V,5.010,1.252,1.140,3.045,0.880,0.773,0.096,1.421,4.442,2.117,2034.964,12.718,0.244,False
HD 4614 A_28,HD 4614 A,F9V,5.010,1.252,1.140,0.519,1.301,1.390,0.086,0.358,4.164,3.361,2034.961,0.076,0.377,True
HD 4614 A_29,HD 4614 A,F9V,5.010,1.252,1.140,0.677,1.171,1.187,0.082,0.818,4.181,0.452,2034.836,0.202,0.391,True
HD 4614 A_30,HD 4614 A,F9V,5.010,1.252,1.140,1.492,3.358,5.762,0.124,1.520,2.749,2.444,2031.567,3.306,0.354,False
HD 4813_0,HD 4813,F7V,15.923,1.781,1.210,3.379,0.868,0.735,0.044,0.485,5.095,1.033,2034.907,24.079,0.456,False
HD 4813_1,HD 4813,F7V,15.923,1.781,1.210,1.776,2.135,2.837,0.090,0.784,5.177,2.574,2034.075,5.152,0.370,True
HD 4813_2,HD 4813,F7V,15.923,1.781,1.210,1.423,3.938,7.104,0.067,1.274,3.558,5.539,2034.114,2.258,0.372,False
HD 4813_3,HD 4813,F7V,15.923,1.781,1.210,1.010,2.179,2.923,0.060,1.345,1.371,2.512,2034.632,1.203,0.378,True
HD 4813_4,HD 4813,F7V,15.923,1.781,1.210,0.878,2.158,2.881,0.067,1.033,6.096,0.681,2034.938,0.512,0.406,True
HD 4813_5,HD 4813,F7V,15.923,1.781,1.210,2.197,3.328,5.520,0.079,1.189,5.950,6.187,2030.828,6.157,0.395,False
HD 4813_6,HD 4813,F7V,15.923,1.781,1.210,1.609,0.330,0.173,0.127,1.235,3.894,3.140,2034.961,4.205,0.369,False
HD 4813_7,HD 4813,F7V,15.923,1.781,1.210,0.692,0.654,0.481,0.085,1.392,6.182,2.151,2034.600,0.154,0.327,False
HD 4813_8,HD 4813,F7V,15.923,1.781,1.210,1.472,0.154,0.055,0.087,0.564,3.159,5.615,2034.950,3.951,0.370,False
HD 4813_9,HD 4813,F7V,15.923,1.781,1.210,0.625,0.803,0.654,0.028,0.788,2.359,5.827,2034.890,0.227,0.366,False
HD 4813_10,HD 4813,F7V,15.923,1.781,1.210,1.182,4.934,9.964,0.113,1.233,2.893,3.122,2027.937,1.480,0.377,False
HD 4813_11,HD 4813,F7V,15.923,1.781,1.210,1.397,0.738,0.577,0.100,1.331,0.288,1.927,2034.735,5.644,0.477,False
HD 4813_12,HD 4813,F7V,15.923,1.781,1.210,1.549,3.672,6.397,0.017,1.442,3.450,3.032,2029.121,1.098,0.341,False
HD 4813_13,HD 4813,F7V,15.923,1.781,1.210,0.629,0.200,0.081,0.143,1.458,4.186,1.378,2034.961,0.189,0.388,False
HD 4813_14,HD 4813,F7V,15.923,1.781,1.210,0.579,1.213,1.215,0.054,0.895,0.688,3.005,2034.540,0.063,0.420,True
HD 4813_15,HD 4813,F7V,15.923,1.781,1.210,0.765,0.809,0.661,0.021,1.462,1.606,1.442,2034.805,0.702,0.372,False
HD 4813_16,HD 4813,F7V,15.923,1.781,1.210,1.463,0.404,0.234,0.147,0.283,4.531,3.909,2034.789,3.903,0.484,False
HD 4813_17,HD 4813,F7V,15.923,1.781,1.210,2.907,0.880,0.750,0.044,1.288,4.986,4.775,2034.830,7.451,0.348,False
HD 4813_18,HD 4813,F7V,15.923,1.781,1.210,2.082,2.188,2.943,0.078,1.545,6.194,6.091,2032.564,6.717,0.383,True
HD 4813_19,HD 4813,F7V,15.923,1.781,1.210,1.941,1.346,1.419,0.092,0.545,1.591,5.294,2034.724,5.282,0.327,True
HD 4813_20,HD 4813,F7V,15.923,1.781,1.210,0.868,3.546,6.070,0.050,1.194,5.287,0.541,2031.095,0.687,0.349,False
HD 4813_21,HD 4813,F7V,15.923,1.781,1.210,0.595,4.057,7.428,0.117,1.221,1.081,1.329,2031.650,0.162,0.379,False
HD 4813_22,HD 4813,F7V,15.923,1.781,1.210,2.659,1.308,1.361,0.088,1.452,0.822,3.341,2034.858,6.634,0.409,True
HD 4813_23,HD 4813,F7V,15.923,1.781,1.210,1.191,4.765,9.455,0.086,0.849,4.582,1.618,2033.809,3.404,0.383,False
HD 4813_24,HD 4813,F7V,15.923,1.781,1.210,0.584,0.181,0.070,0.085,1.204,2.801,0.090,2034.980,0.095,0.430,False
HD 4813_25,HD 4813,F7V,15.923,1.781,1.210,1.271,0.585,0.407,0.076,0.604,4.988,4.742,2034.688,1.594,0.362,False
HD 4813_26,HD 4813,F7V,15.923,1.781,1.210,1.679,1.041,0.965,0.106,0.888,1.775,2.248,2034.297,3.968,0.350,False
HD 4813_27,HD 4813,F7V,15.923,1.781,1.210,0.852,1.799,2.193,0.038,0.495,1.340,0.415,2034.550,1.071,0.502,True
HD 4813_28,HD 4813,F7V,15.923,1.781,1.210,0.503,1.609,1.855,0.067,0.899,3.448,3.197,2034.117,0.078,0.387,True
HD 4813_29,HD 4813,F7V,15.923,1.781,1.210,1.506,1.721,2.053,0.064,0.677,0.725,6.140,2034.801,2.044,0.331,True
HD 4813_30,HD 4813,F7V,15.923,1.781,1.210,0.529,3.981,7.220,0.068,0.800,1.751,4.263,2029.831,0.075,0.332,False
HD 4813_31,HD 4813,F7V,15.923,1.781,1.210,1.047,0.588,0.410,0.100,1.090,1.044,0.998,2034.675,1.443,0.320,False
HD 4813_32,HD 4813,F7V,15.923,1.781,1.210,2.296,3.328,5.520,0.089,0.811,2.011,3.231,2030.068,3.823,0.414,False
HD 4813_33,HD 4813,F7V,15.923,1.781,1.210,3.391,1.670,1.962,0.071,0.845,4.810,5.666,2033.263,15.326,0.242,True
HD 4813_34,HD 4813,F7V,15.923,1.781,1.210,0.934,1.347,1.420,0.079,1.564,0.759,0.341,2034.520,5.551,0.349,True
HD 4813_35,HD 4813,F7V,15.923,1.781,1.210,0.512,0.649,0.475,0.104,0.797,3.844,4.008,2034.879,0.086,0.373,False
HD 4813_36,HD 4813,F7V,15.923,1.781,1.210,1.173,0.662,0.490,0.135,1.306,3.674,4.532,2034.561,1.367,0.364,False
HD 4813_37,HD 4813,F7V,15.923,1.781,1.210,0.789,0.936,0.823,0.046,0.998,3.381,4.423,2034.880,0.386,0.404,False
HD 4813_38,HD 4813,F7V,15.923,1.781,1.210,2.664,2.929,4.557,0.112,1.459,3.043,0.944,2034.730,3.446,0.325,False
HD 4813_39,HD 4813,F7V,15.923,1.781,1.210,1.808,1.286,1.326,0.058,1.548,4.171,5.701,2034.583,8.298,0.313,True
HD 4813_40,HD 4813,F7V,15.923,1.781,1.210,0.994,0.309,0.156,0.121,1.556,5.352,2.025,2034.881,1.274,0.378,False
HD 4813_41,HD 4813,F7V,15.923,1.781,1.210,2.008,2.903,4.496,0.088,1.412,1.018,0.325,2031.879,3.120,0.397,False
HD 4813_42,HD 4813,F7V,15.923,1.781,1.210,0.886,2.262,3.092,0.047,1.551,5.115,0.523,2031.948,0.716,0.384,False
HD 4813_43,HD 4813,F7V,15.923,1.781,1.210,1.239,4.457,8.553,0.091,1.438,0.386,2.875,2031.925,2.036,0.327,False
HD 4813_44,HD 4813,F7V,15.923,1.781,1.210,2.849,1.528,1.717,0.062,0.977,3.029,0.251,2034.526,11.277,0.487,True
HD 4813_45,HD 4813,F7V,15.923,1.781,1.210,0.691,2.207,2.981,0.052,1.159,3.214,4.898,2033.872,0.169,0.401,True
HD 4813_46,HD 4813,F7V,15.923,1.781,1.210,0.842,1.297,1.343,0.084,0.197,1.241,5.440,2033.949,0.716,0.330,True
HD 4813_47,HD 4813,F7V,15.923,1.781,1.210,2.622,2.370,3.317,0.065,0.629,0.563,0.084,2034.289,16.581,0.329,False
HD 4813_48,HD 4813,F7V,15.923,1.781,1.210,1.106,1.116,1.072,0.032,1.423,0.471,5.089,2033.984,1.568,0.341,True
HD 4813_49,HD 4813,F7V,15.923,1.781,1.210,0.849,0.281,0.135,0.131,1.141,0.234,6.165,2034.931,0.846,0.320,False
HD 4813_50,HD 4813,F7V,15.923,1.781,1.210,0.526,4.813,9.599,0.069,1.125,3.604,0.191,2027.483,0.062,0.432,False
HD 4813_51,HD 4813,F7V,15.923,1.781,1.210,1.021,2.629,3.874,0.043,1.200,0.977,4.555,2031.795,0.919,0.399,False
HD 4813_52,HD 4813,F7V,15.923,1.781,1.210,1.190,1.941,2.457,0.047,1.052,5.081,6.277,2033.823,2.212,0.397,True
HD 4813_53,HD 4813,F7V,15.923,1.781,1.210,0.997,1.306,1.357,0.066,0.837,5.648,5.008,2033.994,0.889,0.429,True
HD 4813_54,HD 4813,F7V,15.923,1.781,1.210,0.791,2.569,3.743,0.148,0.875,1.837,3.175,2033.635,0.471,0.508,False
HD 7570_0,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.584,3.491,6.109,0.006,0.905,5.842,1.601,2031.995,0.114,0.282,False
HD 7570_1,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.609,3.265,5.525,0.044,1.281,5.882,0.654,2030.051,2.140,0.330,False
HD 7570_2,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.934,2.612,3.953,0.058,1.009,5.315,1.006,2032.331,0.693,0.336,False
HD 7570_3,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.035,2.115,2.880,0.141,1.307,3.568,2.557,2033.748,1.084,0.324,True
HD 7570_4,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.879,3.823,7.001,0.071,0.814,5.775,4.875,2031.382,0.702,0.313,False
HD 7570_5,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.114,1.929,2.509,0.077,0.461,4.083,3.403,2034.903,1.139,0.352,True
HD 7570_6,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.574,0.182,0.073,0.083,1.484,5.499,0.335,2034.956,2.212,0.306,False
HD 7570_7,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.286,1.763,2.192,0.041,0.666,1.006,3.928,2033.116,3.199,0.384,True
HD 7570_8,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.650,0.220,0.097,0.025,1.414,5.681,4.997,2035.000,0.181,0.370,False
HD 7570_9,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.169,4.370,8.555,0.047,1.235,4.157,2.472,2033.632,3.031,0.391,False
HD 7570_10,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.103,2.118,2.887,0.132,1.205,1.906,1.539,2033.504,1.517,0.392,True
HD 7570_11,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.298,1.625,1.940,0.029,1.363,6.269,4.800,2033.911,1.805,0.397,True
HD 7570_12,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.594,0.388,0.227,0.048,1.495,4.316,0.150,2034.922,0.240,0.348,False
HD 7570_13,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.638,1.434,1.608,0.053,0.694,5.708,5.125,2034.955,0.208,0.473,True
HD 7570_14,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.260,0.765,0.626,0.089,0.654,0.035,5.053,2034.534,1.581,0.379,False
HD 7570_15,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.788,2.290,3.247,0.078,0.080,3.470,5.579,2034.211,0.380,0.274,True
HD 7570_16,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.529,1.879,2.413,0.089,0.364,4.477,0.562,2033.445,5.932,0.317,True
HD 7570_17,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.938,1.359,1.484,0.087,1.121,0.086,0.677,2034.170,0.769,0.280,True
HD 7570_18,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.716,0.513,0.344,0.086,1.437,4.791,5.484,2034.852,0.234,0.368,False
HD 7570_19,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.615,1.480,1.687,0.031,1.560,4.093,2.986,2034.004,1.813,0.361,True
HD 7570_20,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.975,1.197,1.227,0.169,1.010,1.726,2.465,2034.147,0.705,0.344,False
HD 7570_21,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.643,3.531,6.215,0.100,0.534,4.329,3.602,2031.443,0.167,0.468,False
HD 7570_22,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,2.218,3.886,7.175,0.051,1.300,0.822,0.368,2031.000,6.745,0.394,False
HD 7570_23,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,1.045,2.841,4.486,0.105,1.371,5.178,4.045,2033.044,0.705,0.403,False
HD 7570_24,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,2.800,0.695,0.542,0.131,1.116,5.443,5.938,2034.767,18.468,0.254,False
HD 7570_25,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,0.683,0.137,0.048,0.140,0.466,3.050,4.246,2034.977,0.278,0.320,False
HD 7570_26,HD 7570,F9V Fe+0.4,15.261,2.004,1.140,2.569,4.154,7.931,0.123,1.102,3.188,2.919,2031.415,8.333,0.317,False
